id,text,url
PLAIN-292,Breast Cancer Survival and Soy,http://nutritionfacts.org/2012/04/26/breast-cancer-survival-and-soy/
PLAIN-293,Mad Cow California: Is the Milk Supply Safe?,http://nutritionfacts.org/2012/04/25/mad-cow-california-is-the-milk-supply-safe/
PLAIN-294,Breast Cancer Stem Cells vs. Broccoli,http://nutritionfacts.org/2012/04/19/breast-cancer-stem-cells-vs-broccoli/
PLAIN-295,The Best Detox,http://nutritionfacts.org/2012/04/12/the-best-detox/
PLAIN-296,Using Greens to Improve Athletic Performance,http://nutritionfacts.org/2012/03/22/using-greens-to-improve-athletic-performance/
PLAIN-300,Paula Deen: diabetes drug spokesperson,http://nutritionfacts.org/2012/01/18/paula-deen-diabetes-drug-spokesperson/
PLAIN-301,"Amla: Indian gooseberries vs. cancer, diabetes, and cholesterol",http://nutritionfacts.org/2012/01/17/amla-indian-gooseberries-versus-cancer-diabetes-and-cholesterol/
PLAIN-303,Hibiscus tea: flower power,http://nutritionfacts.org/2012/01/08/hibiscus-tea-flower-power/
PLAIN-308,Beans and Gas: Clearing the air,http://nutritionfacts.org/2011/12/05/beans-and-gas-clearing-the-air/
PLAIN-309,Alzheimer’s Disease: Up to half of cases potentially preventable,http://nutritionfacts.org/2011/11/29/alzheimers-disease-up-to-half-of-cases-potentially-preventable-with-lifestyle-changes/
PLAIN-310,Nutrition Education in Medicine: a Doctor a Day Keeps the Apples Away,http://nutritionfacts.org/2011/11/14/nutrition-education-in-medicine-a-doctor-a-day-keeps-the-apples-away/
PLAIN-312,The Best Foods: test your nutrition knowledge,http://nutritionfacts.org/2011/11/06/the-best-foods-test-your-nutrition-knowledge/
PLAIN-313,Supreme Court case: meat industry sues to keep downed animals in food supply,http://nutritionfacts.org/2011/11/03/supreme-court-case-meat-industry-sues-to-keep-downed-animals-in-food-supply/
PLAIN-314,Foie gras ban in California: human health implications,http://nutritionfacts.org/2011/11/01/foie-gras-ban-in-california-human-health-implications/
PLAIN-316,Heart disease: there is a cure,http://nutritionfacts.org/2011/10/14/heart-disease-there-is-a-cure/
PLAIN-317,"Inflammation, Diet, and ""Vitamin S""",http://nutritionfacts.org/2011/10/04/inflammation-diet-and-vitamin-s/
PLAIN-321,NutritionFacts.org: the first month,http://nutritionfacts.org/2011/09/25/nutritionfacts-org-the-first-month/
PLAIN-323,Eating chicken may lead to a smaller penis,http://nutritionfacts.org/2011/09/15/eating-chicken-may-lead-to-a-smaller-penis/
PLAIN-324,How much pus is there in milk?,http://nutritionfacts.org/2011/09/08/how-much-pus-is-there-in-milk/
PLAIN-325,Natural Alzheimer's Treatment,http://nutritionfacts.org/2011/09/06/natural-alzheimers-treatment/
PLAIN-327,Physician-assisted suicide? When doctors give nutrition advice,http://nutritionfacts.org/2011/09/03/physician-assisted-suicide-when-doctors-give-nutrition-advice/
PLAIN-328,Bad Egg,http://nutritionfacts.org/2011/08/31/bad-egg/
PLAIN-329,Soy and breast cancer: an update,http://nutritionfacts.org/2011/08/29/soy-and-breast-cancer-an-update/
PLAIN-330,Soymilk: shake it up!,http://nutritionfacts.org/2011/08/28/soymilk-shake-it-up/
PLAIN-333,The Last Heart Attack: Perfect timing for the launch of NutritionFacts.org,http://nutritionfacts.org/2011/08/22/the-last-heart-attack-perfect-timing-for-the-launch/
PLAIN-335,Welcome to NutritionFacts.org!,http://nutritionfacts.org/2011/04/15/welcome-to-nutritionfacts-org/
PLAIN-336,Hives from Tick Bite-Induced Meat Allergies,http://nutritionfacts.org/2015/08/27/hives-from-tick-bite-induced-meat-allergies/
PLAIN-337,How a Tick Bite Can Lead to Food Allergies,http://nutritionfacts.org/2015/08/25/how-a-tick-bite-can-lead-to-food-allergies/
PLAIN-338,What Do Eggs Do To Our Arteries?,http://nutritionfacts.org/2015/08/20/what-do-eggs-do-to-our-arteries/
PLAIN-339,Dietary Cholesterol Affects Blood Cholesterol Levels,http://nutritionfacts.org/2015/08/18/dietary-cholesterol-affects-blood-cholesterol-levels/
PLAIN-340,Do Walnuts Really Improve Artery Function?,http://nutritionfacts.org/2015/08/13/how-walnuts-can-improve-artery-function/
PLAIN-341,Salmon May Be the Greatest Source of Dietary Pollutants,http://nutritionfacts.org/2015/08/11/salmon-may-be-the-greatest-source-of-dietary-pollutants/
PLAIN-345,Why Would Eating Fish Increase Diabetes Risk?,http://nutritionfacts.org/2015/07/23/why-would-eating-fish-increase-diabetes-risk/
PLAIN-346,What does the research say about dietary interventions on women with PCOS?,http://nutritionfacts.org/rdquestions/what-does-the-research-say-about-dietary-interventions-on-women-with-pcos/
PLAIN-347,Do algae-based omega-3 supplements contain beta-N-methylamino-L-alanine (BMAA) that has been found in blue-green algae?,http://nutritionfacts.org/rdquestions/do-algae-based-omega-3-supplements-contain-beta-n-methylamino-l-alanine-bmaa-that-has-been-found-in-blue-green-algae/
PLAIN-348,What are some ways to help reduce the risk of food poisoning from pesticides?,http://nutritionfacts.org/rdquestions/what-are-some-ways-to-help-reduce-the-risk-of-food-poisoning-from-pesticides/
PLAIN-349,Should I stay away from soy if I have breast cancer?,http://nutritionfacts.org/rdquestions/should-i-stay-away-from-soy-if-i-have-breast-cancer/
PLAIN-350,Should we take iodine supplements?,http://nutritionfacts.org/rdquestions/should-we-take-iodine-supplements/
PLAIN-351,Have you seen the very recent web blitz on heavy metals (particularly thallium) in cruciferous vegetables (particularly kale)...?,http://nutritionfacts.org/rdquestions/have-you-seen-the-very-recent-web-blitz-on-heavy-metals-particularly-thallium-in-cruciferous-vegetables-particularly-kale/
PLAIN-356,Boric acid for vaginal yeast infections?,http://nutritionfacts.org/questions/how-do-i-treat-a-recurrent-yeast-infection/
PLAIN-360,Might too many antioxidants cause cancer?,http://nutritionfacts.org/questions/might-too-many-antioxidants-cause-cancer/
PLAIN-361,Which foods have the most potassium?,http://nutritionfacts.org/questions/which-foods-have-the-most-potassium/
PLAIN-364,"Nutrition recommendations for acid reflux (GERD), heartburn, and Barrett's Esophagus?",http://nutritionfacts.org/questions/nutrition-recommendations-for-acid-reflux-and-barretts-esophagus/
PLAIN-365,"What do you drink, Dr. Greger?",http://nutritionfacts.org/questions/what-do-you-drink-dr-greger/
PLAIN-366,Can you take hydrogen peroxide internally?,http://nutritionfacts.org/questions/can-you-take-hydrogen-peroxide-internally/
PLAIN-367,What is the best way to get vitamin B12?,http://nutritionfacts.org/questions/what-is-the-best-way-to-get-b12/
PLAIN-368,Are green smoothies better for you?,http://nutritionfacts.org/questions/are-green-smoothies-better-for-you/
PLAIN-369,Might flax seeds (ALA) increase prostate cancer risk?,http://nutritionfacts.org/questions/flax-seeds-and-prostate-cancer-risk/
PLAIN-372,"What are ""normal"" human vitamin D levels?",http://nutritionfacts.org/questions/average-normal-vitamin-d-levels/
PLAIN-373,What do you think of durian fruit?,http://nutritionfacts.org/questions/dr-greger-have-you-ever-eaten-a-durian-fruit/
PLAIN-374,Are neurotoxins only present in blue-green algae?,http://nutritionfacts.org/questions/are-neurotoxins-only-present-in-blue-green-algae/
PLAIN-375,Nutrition advice to counter the side-effects of glaucoma medications?,http://nutritionfacts.org/questions/nutrition-advice-to-counter-the-side-effects-of-glaucoma-medications/
PLAIN-376,What are the benefits of reishi mushrooms (Ganoderma lucidum)?,http://nutritionfacts.org/questions/what-are-the-benefits-of-reishi-mushrooms-ganoderma-lucidum/
PLAIN-377,"What about gurmar, jamun, bitter melon, and fenugreek?",http://nutritionfacts.org/questions/gurmar-jamun-bitter-melon-and-fenugreek/
PLAIN-378,Is yerba maté tea really bad for you?,http://nutritionfacts.org/questions/is-yerba-mate-tea-bad-for-you/
PLAIN-379,How did you do the mercury fillings and canned tuna calculation?,http://nutritionfacts.org/questions/mercury-fillings-and-canned-tuna/
PLAIN-385,What's the best diet for atrial fibrillation?,http://nutritionfacts.org/questions/diet-and-atrial-fibrillation/
PLAIN-386,My skin is turning orange (carotenoderma)--too many carrots?,http://nutritionfacts.org/questions/causes-of-skin-discoloration/
PLAIN-388,Does caffeine impair endothelial function in our arteries?,http://nutritionfacts.org/questions/positive-health-benefits-of-caffeine/
PLAIN-389,What about the oxalic acid in beets?,http://nutritionfacts.org/questions/oxalic-acid-in-beets/
PLAIN-390,Is hempseed oil beneficial to adults with eczema?,http://nutritionfacts.org/questions/is-hempseed-oil-beneficial-to-adults-with-eczema/
PLAIN-391,What is the healthiest potato?,http://nutritionfacts.org/questions/what-is-the-healthiest-potato/
PLAIN-392,Should we avoid celery to prevent colon cancer?,http://nutritionfacts.org/questions/celery-for-colon-cancer-prevention/
PLAIN-393,Should we avoid canned tomatoes and non-organic root vegetables?,http://nutritionfacts.org/questions/avoiding-canned-tomato-and-non-organic-root-vegetables/
PLAIN-396,How much cinnamon is too much?,http://nutritionfacts.org/questions/how-much-cinnamon-is-toxic/
PLAIN-397,Sulfite sensitivity from sulphur dioxide in dried fruits?,http://nutritionfacts.org/questions/sulfite-sensitivity-from-dried-fruits/
PLAIN-400,Can tea with meals hinder iron absorption?,http://nutritionfacts.org/questions/can-tea-hinder-the-absorption-of-iron/
PLAIN-401,What are the best sources of vitamin K?,http://nutritionfacts.org/questions/best-sources-of-vitamin-k/
PLAIN-402,"Any resources for vegan pregnancy, infancy, and childhood?",http://nutritionfacts.org/questions/vegan-pregnancy-infancy-and-childhood/
PLAIN-403,Dairy and ear infections: is there an association?,http://nutritionfacts.org/questions/dairy-and-ear-infections/
PLAIN-404,Is moringa (Moringa oleifera) good for you?,http://nutritionfacts.org/questions/the-health-benefits-of-moringa/
PLAIN-405,Is raw milk healthy?,http://nutritionfacts.org/questions/raw-milk-versus-pasteurized-milk/
PLAIN-408,What about the INTERHEART study on heart attack risk factors?,http://nutritionfacts.org/questions/modifiable-risk-factors-for-heart-attacks/
PLAIN-409,Is the new vitamin D3 spray a waste of money?,http://nutritionfacts.org/questions/is-the-new-vitamin-d3-spray-a-waste-of-money/
PLAIN-410,Can Indian gooseberries (amla) be cooked without losing the health benefits?,http://nutritionfacts.org/questions/can-indian-gooseberries-be-used-in-baked-goods-without-sacrificing-the-health-benefits/
PLAIN-411,How can I preserve the anti-cancer effects of cooked garlic?,http://nutritionfacts.org/questions/what-are-the-anti-cancer-effects-of-garlic/
PLAIN-412,Given the “brain-eating amoeba” (Naegleria fowleri) in tap water should I sterilize my neti pot water?,http://nutritionfacts.org/questions/should-i-sterilize-my-neti-pot/
PLAIN-413,Does adding baking soda to soaking beans reduce gas?,http://nutritionfacts.org/questions/does-adding-baking-soda-to-soaking-beans-reduce-raffinose/
PLAIN-414,How much fruit is safe to consume?,http://nutritionfacts.org/questions/how-much-fruit-is-safe-to-consume/
PLAIN-416,Are GMOs safe and are the nutrients in our crops declining?,http://nutritionfacts.org/questions/gmos-and-decreased-nutrition-in-our-foods/
PLAIN-419,What's the best low calorie sweetener?,http://nutritionfacts.org/questions/the-best-sweetner/
PLAIN-420,Can Vitamin D supplements help prevent respiratory infections?,http://nutritionfacts.org/questions/can-vitamin-d-supplements-be-helpful-in-preventing-respiratory-disease/
PLAIN-421,Second opinion for 8-year-old with anemia?,http://nutritionfacts.org/questions/second-opinion-for-8-year-old-with-anemia/
PLAIN-422,What about getting gas from beans?,http://nutritionfacts.org/questions/is-the-gassiness-of-beans-exaggerated/
PLAIN-423,What is a good source of probiotics?,http://nutritionfacts.org/questions/what-is-a-good-source-of-probiotics/
PLAIN-425,Soy-based (Gardein) vs. mycoprotein-based (Quorn) veggie chicken: which is better?,http://nutritionfacts.org/questions/soy-based-versus-mycoprotein-based-fake-chicken-which-is-better/
PLAIN-426,How can I avoid the top 10 leading causes of death?,http://nutritionfacts.org/questions/how-can-i-avoid-the-top-10-leading-causes-of-death/
PLAIN-427,Where does the fat come from in a skinless chicken breast?,http://nutritionfacts.org/questions/where-does-the-fat-come-from-in-a-skinless-chicken-breast/
PLAIN-431,What is the recommended child requirement for vitamin D?,http://nutritionfacts.org/questions/what-is-the-recommended-child-requirement-for-vitamin-d/
PLAIN-432,"What is the definition of a ""handful"" serving of nuts?",http://nutritionfacts.org/questions/what-is-the-definition-of-a-handful-of-nuts/
PLAIN-433,Could a low-salt diet be bad for your heart?,http://nutritionfacts.org/questions/is-a-low-salt-diet-bad-for-your-heart/
PLAIN-434,How do you explain never getting Salmonella from eating raw cake batter?,http://nutritionfacts.org/questions/how-do-you-explain-never-getting-samonella-from-eating-raw-cake-batter/
PLAIN-435,What about Semmelweis and medicine's shameful handwashing history?,http://nutritionfacts.org/questions/the-history-of-handwashing-and-the-spread-of-disease/
PLAIN-436,How can we reach out to doctors with this life-saving information?,http://nutritionfacts.org/questions/bringing-the-fun-back-into-my-medical-practice/
PLAIN-437,What are the benefits of diet in juvenile rheumatoid arthritis?,http://nutritionfacts.org/questions/what-are-the-benefits-of-diet-in-juvenile-arthritis/
PLAIN-438,What is the best diet for kidney stone prevention?,http://nutritionfacts.org/questions/what-is-the-best-diet-for-kidney-stone-prevention/
PLAIN-443,Is the plastic chemical BPA really harmful to your health?,http://nutritionfacts.org/questions/is-bpa-really-harmful-to-your-health/
PLAIN-444,Do pine needles from a Douglas Fir or redwood provide a good source of antioxidants?,http://nutritionfacts.org/questions/do-pine-needles-from-a-douglas-fir-or-redwood-provide-a-good-source-of-antioxidants/
PLAIN-446,Is titanium dioxide in Daiya cheese harmful as a food additive?,http://nutritionfacts.org/questions/is-titanium-dioxide-harmful-as-a-food-additive/
PLAIN-448,"What's the best source of those dates you like? (halawi, bahri, khadrawi)",http://nutritionfacts.org/questions/where-can-i-find-a-good-variety-of-dates/
PLAIN-450,Are there benefits to drinking aloe vera juice?,http://nutritionfacts.org/questions/are-there-any-benefits-of-aloe-vera-concerning-digestion/
PLAIN-453,Are homegrown alfalfa sprouts safe?,http://nutritionfacts.org/questions/are-homegrown-alfalfa-sprouts-safe/
PLAIN-454,Is licorice tea also harmful?,http://nutritionfacts.org/questions/is-licorice-tea-harmful/
PLAIN-455,Can soy suppress thyroid function?,http://nutritionfacts.org/questions/can-soy-suppress-the-thyroid/
PLAIN-459,Are the nutrients from blended vegetables absorbed better than raw vegetables?,http://nutritionfacts.org/questions/are-the-nutrients-from-blended-vegetables-absorbed-better-than-raw-vegetables/
PLAIN-460,What about the pollutants like phthalates in plant foods?,http://nutritionfacts.org/questions/how-much-impact-does-the-presence-of-phthalate-metabolites-have-in-our-food/
PLAIN-461,Can hot peppers (capsaicin) cause cancer?,http://nutritionfacts.org/questions/can-capsaicin-and-hot-peppers-cause-cancer/
PLAIN-462,Is cabbage effective against breast cancer?,http://nutritionfacts.org/questions/is-cabbage-effective-against-breast-cancer/
PLAIN-463,Is thermography better than mammograms for early breast cancer detection?,http://nutritionfacts.org/questions/is-thermography-the-new-early-cancer-detection-method/
PLAIN-464,Does “organic” chicken contain less arsenic?,http://nutritionfacts.org/questions/does-organic-chicken-contain-less-arsenic/
PLAIN-465,Are there any risks of excess vitamin B12 consumption?,http://nutritionfacts.org/questions/are-there-known-risks-of-excess-b12-consumption/
PLAIN-466,How do you achieve a good omega 3 to omega 6 fatty acid ratio?,http://nutritionfacts.org/questions/what-would-you-suggest-as-an-ideal-omega-369/
PLAIN-469,Are free-range eggs healthier than conventional eggs?,http://nutritionfacts.org/questions/are-free-range-eggs-healthier-than-conventional-eggs/
PLAIN-470,5-alpha pregnanedione,http://nutritionfacts.org/topics/5-alpha-pregnanedione/
PLAIN-471,A/V ratio,http://nutritionfacts.org/topics/av-ratio/
PLAIN-472,abdominal aortic aneurysm,http://nutritionfacts.org/topics/abdominal-aortic-aneurysm/
PLAIN-473,abdominal fat,http://nutritionfacts.org/topics/abdominal-fat/
PLAIN-474,abdominal pain,http://nutritionfacts.org/topics/abdominal-pain/
PLAIN-475,Academy of Nutrition and Dietetics,http://nutritionfacts.org/topics/academy-of-nutrition-and-dietetics/
PLAIN-476,acaí berries,http://nutritionfacts.org/topics/acai-berries/
PLAIN-479,acesulfame K,http://nutritionfacts.org/topics/acesulfame-k/
PLAIN-480,acetaldehyde,http://nutritionfacts.org/topics/acetaldehyde/
PLAIN-481,acetaminophen,http://nutritionfacts.org/topics/acetaminophen/
PLAIN-482,acid/base balance,http://nutritionfacts.org/topics/acidbase-balance/
PLAIN-483,acne,http://nutritionfacts.org/topics/acne/
PLAIN-484,acromegaly,http://nutritionfacts.org/topics/acromegaly/
PLAIN-485,acrylamide,http://nutritionfacts.org/topics/acrylamide/
PLAIN-486,acute myeloid leukemia,http://nutritionfacts.org/topics/acute-myeloid-leukemia/
PLAIN-489,ADHD,http://nutritionfacts.org/topics/adhd/
PLAIN-490,adipocytes,http://nutritionfacts.org/topics/adipocytes/
PLAIN-491,adiponectin,http://nutritionfacts.org/topics/adiponectin/
PLAIN-492,adolescence,http://nutritionfacts.org/topics/adolescence/
PLAIN-493,Advanced Glycation End-products,http://nutritionfacts.org/topics/advanced-glycation-end-products/
PLAIN-495,Adventist Health Studies,http://nutritionfacts.org/topics/adventist-health-studies/
PLAIN-496,affordability,http://nutritionfacts.org/topics/affordability/
PLAIN-497,Africa,http://nutritionfacts.org/topics/africa/
PLAIN-500,agaritine,http://nutritionfacts.org/topics/agaritine/
PLAIN-501,agave nectar,http://nutritionfacts.org/topics/agave-nectar/
PLAIN-502,Agent Orange,http://nutritionfacts.org/topics/agent-orange/
PLAIN-503,aggression,http://nutritionfacts.org/topics/aggression/
PLAIN-504,aging,http://nutritionfacts.org/topics/aging/
PLAIN-505,Ah receptor,http://nutritionfacts.org/topics/ah-receptor/
PLAIN-506,AIDS,http://nutritionfacts.org/topics/aids/
PLAIN-507,air pollution,http://nutritionfacts.org/topics/air-pollution/
PLAIN-511,Albert Einstein,http://nutritionfacts.org/topics/albert-einstein/
